Id. Parada,Cod. Via / Cod. Vía,Num. Portal,Suprimida,Denominació / Denominación,Línies / Líneas,Proximas_llegadas,geo_shape,geo_point_2d,geometry,latitud,longitud,hora_descarga
684.0,28500.0,44,0,Escultor J. Capuz (parell) - la Plata (684),"14,18",  Hosp. Dr.Peset - 6 min.   Castellar - 9 min.   Hosp. Dr.Peset - 25 min.   Castellar - 27 min.,"{""coordinates"": [-0.36061729656978164, 39.45855752749811], ""type"": ""Point""}","39.45855752749811, -0.36061729656978164",POINT (-0.3606172965697816 39.45855752749811),39.45855752749811,-0.36061729656978164,16:12:07
720.0,43800.0,3,0,Mercat de Russafa (720),"14,15,35,6,N9",  Torrefiel - 4 min.   Est.del Nord - 4 min.   Est.del Nord - 5 min.   Est.del Nord - 16 min.   Torrefiel - 17 min.   Est.del Nord - 18 min.,"{""coordinates"": [-0.3704471511233049, 39.46173146332032], ""type"": ""Point""}","39.46173146332032, -0.3704471511233049",POINT (-0.3704471511233049 39.46173146332032),39.46173146332032,-0.3704471511233049,16:12:07
554.0,22020.0,97,0,Conca - Mossén Fenollar (554),11,  Els Orriols - 2 min.   Els Orriols - 18 min.,"{""coordinates"": [-0.39030889864654067, 39.46172798865451], ""type"": ""Point""}","39.46172798865451, -0.39030889864654067",POINT (-0.3903088986465407 39.46172798865451),39.46172798865451,-0.39030889864654067,16:12:07
577.0,69330.0,340,0,Creu Coberta (577),"27,64",  La Torre - 3 min.   Hosp. La Fe - 9 min.   La Torre - 10 min.   Hosp. La Fe - 24 min.,"{""coordinates"": [-0.3857975205030761, 39.448368349079175], ""type"": ""Point""}","39.448368349079175, -0.3857975205030761",POINT (-0.3857975205030761 39.44836834907917),39.448368349079175,-0.3857975205030761,16:12:07
582.0,63090.0,52,0,Real de Madrid - Algar del Palància (582),"27,9,N6",  La Torre - 4 min.   Forn d'Alcedo - 7 min.   La Torre - 12 min.   Forn d'Alcedo - 17 min.,"{""coordinates"": [-0.3916115584355535, 39.43329553907528], ""type"": ""Point""}","39.43329553907528, -0.3916115584355535",POINT (-0.3916115584355535 39.43329553907528),39.43329553907528,-0.3916115584355535,16:12:07
472.0,56340.0,71,0,Petxina - Racó d'Ademús (472),"73,95",  Est.del Nord - 2 min.   La Marina - 3 min.   Est.del Nord - 14 min.   La Marina - 16 min.,"{""coordinates"": [-0.4024640064896443, 39.47352355248152], ""type"": ""Point""}","39.47352355248152, -0.4024640064896443",POINT (-0.4024640064896443 39.47352355248152),39.47352355248152,-0.4024640064896443,16:12:07
483.0,18390.0,76,0,Cid - Burgos (483),"70,93",  La Fontsanta - 8 min.   Av. Cid - 8 min.   La Fontsanta - 20 min.   Av. Cid - 21 min.,"{""coordinates"": [-0.4000033131097677, 39.46909989152238], ""type"": ""Point""}","39.46909989152238, -0.4000033131097677",POINT (-0.4000033131097677 39.46909989152238),39.46909989152238,-0.4000033131097677,16:12:07
350.0,43380.0,18 (DAVANT),0,Escola Oficial d'Idiomes (350),"80,94",  Blasco Ibáñez - 7 min.   Av. França - 15 min.   Blasco Ibáñez - 23 min.   Av. França - 31 min.,"{""coordinates"": [-0.38142905774182184, 39.48265682961038], ""type"": ""Point""}","39.48265682961038, -0.38142905774182184",POINT (-0.3814290577418218 39.48265682961038),39.48265682961038,-0.38142905774182184,16:12:07
371.0,59490.0,2,0,Pius XII - Centre Comercial (371),"60,62,63,64,92,N3",  Benimàmet - 2 min.   Benicalap - 2 min.   Campanar - 5 min.   Torrefiel - 5 min.   C. Burjassot - 11 min.   Benimàmet - 12 min.   Campanar - 14 min.   Benicalap - 15 min.   Torrefiel - 16 min.   C. Burjassot - 35 min.,"{""coordinates"": [-0.39127282010470293, 39.47946388361333], ""type"": ""Point""}","39.47946388361333, -0.39127282010470293",POINT (-0.3912728201047029 39.47946388361333),39.47946388361333,-0.39127282010470293,16:12:07
425.0,57300.0,137,0,Pérez Galdós - Democràcia (425),"67,89",  Ed. Bosca - Próximo   Est.del Nord - 4 min.   Ed. Bosca - 5 min.   Est.del Nord - 27 min.,"{""coordinates"": [-0.3955983699722911, 39.47446296440309], ""type"": ""Point""}","39.47446296440309, -0.3955983699722911",POINT (-0.3955983699722911 39.47446296440309),39.47446296440309,-0.3955983699722911,16:12:07
199.0,55140.0,72,0,Pare Viñas - Duc de Mandas (199),11,  Els Orriols - 2 min.   Els Orriols - 14 min.,"{""coordinates"": [-0.37043901258816153, 39.49412668835639], ""type"": ""Point""}","39.49412668835639, -0.37043901258816153",POINT (-0.3704390125881615 39.49412668835639),39.49412668835639,-0.37043901258816153,16:12:07
216.0,61410.0,101 (DAVANT JARDÍ),0,Primat Reig - Calderón de la Barca (216),"90,N2",  C. Benlloch - 5 min.   C. Benlloch - 10 min.,"{""coordinates"": [-0.366171206986556, 39.486132856561134], ""type"": ""Point""}","39.486132856561134, -0.366171206986556",POINT (-0.366171206986556 39.48613285656113),39.486132856561134,-0.366171206986556,16:12:07
304.0,49500.0,123,0,Camí de Montcada (imparell) - Alemany (304),26,  Pta.de la mar - 13 min.   Pta.de la mar - 46 min.,"{""coordinates"": [-0.3810964690976113, 39.49659003403457], ""type"": ""Point""}","39.49659003403457, -0.3810964690976113",POINT (-0.3810964690976113 39.49659003403457),39.49659003403457,-0.3810964690976113,16:12:07
324.0,66330.0,192,0,Sagunt - Don Bosco (324),"16,26,6",  Vinalesa - 3 min.   Moncada - 3 min.   Torrefiel - 12 min.   Vinalesa - 15 min.   Torrefiel - 20 min.   Moncada - 29 min.,"{""coordinates"": [-0.37395432845458526, 39.491575919354204], ""type"": ""Point""}","39.491575919354204, -0.37395432845458526",POINT (-0.3739543284545853 39.4915759193542),39.491575919354204,-0.37395432845458526,16:12:07
164.0,900.0,BARDISSA CENTRAL(J.ROIG),0,Blasco Ibáñez - Rectorat (164),70,  Alboraia - 2 min.   Alboraia - 16 min.,"{""coordinates"": [-0.36509352460991623, 39.47906742445329], ""type"": ""Point""}","39.47906742445329, -0.36509352460991623",POINT (-0.3650935246099162 39.47906742445329),39.47906742445329,-0.36509352460991623,16:12:07
285.0,49500.0,328,0,Cami de Montcada - Alqueria Ballester (285),26,  Moncada - 13 min.   Moncada - 38 min.,"{""coordinates"": [-0.3858303478225746, 39.51026974516383], ""type"": ""Point""}","39.51026974516383, -0.3858303478225746",POINT (-0.3858303478225746 39.51026974516383),39.51026974516383,-0.3858303478225746,16:12:07
733.0,18570.0,31,0,Ciscar - Borriana (733),"13,40",  Pta.de la Mar - 4 min.   Est.del Nord - 6 min.   Pta.de la Mar - 17 min.   Est.del Nord - 20 min.,"{""coordinates"": [-0.36512523421088355, 39.46545629263329], ""type"": ""Point""}","39.46545629263329, -0.36512523421088355",POINT (-0.3651252342108836 39.46545629263329),39.46545629263329,-0.36512523421088355,16:12:07
738.0,69330.0,153,0,Centre de Salut Gil i Morte (738),"10,27,64,9,N6",  Mercat Central - 2 min.   Benicalap - 6 min.   Mercat Central - 9 min.   Benimaclet - 11 min.   Est.del Nord - 12 min.   Est.del Nord - 16 min.   Benicalap - 17 min.   Benimaclet - 28 min.,"{""coordinates"": [-0.3822986796488373, 39.46161062506221], ""type"": ""Point""}","39.46161062506221, -0.3822986796488373",POINT (-0.3822986796488373 39.46161062506221),39.46161062506221,-0.3822986796488373,16:12:07
745.0,22020.0,15,0,Conca - Alzira (745),11,  Els Orriols - 7 min.   Els Orriols - 23 min.,"{""coordinates"": [-0.38477227822656634, 39.468316135186136], ""type"": ""Point""}","39.468316135186136, -0.38477227822656634",POINT (-0.3847722782265663 39.46831613518614),39.468316135186136,-0.38477227822656634,16:12:07
759.0,7710.0,9,0,Aiora - Xiva (759),"72,N5",  Est.del Nord - 6 min.   Est.del Nord - 21 min.,"{""coordinates"": [-0.39197801334356, 39.46644768614189], ""type"": ""Point""}","39.46644768614189, -0.39197801334356",POINT (-0.39197801334356 39.46644768614189),39.46644768614189,-0.39197801334356,16:12:07
625.0,31920.0,18,0,Fonteta Sant Lluís - Lleó XIII (625),7,  Fta. S.Lluis - 6 min.   Fta. S.Lluis - 20 min.,"{""coordinates"": [-0.3717779668628301, 39.45760667960393], ""type"": ""Point""}","39.45760667960393, -0.3717779668628301",POINT (-0.3717779668628301 39.45760667960393),39.45760667960393,-0.3717779668628301,16:12:07
643.0,78030.0,63,0,Sapadors (643),"6,N7",  Torrefiel - 12 min.   Torrefiel - 23 min.,"{""coordinates"": [-0.3668471915608722, 39.455614644963674], ""type"": ""Point""}","39.455614644963674, -0.3668471915608722",POINT (-0.3668471915608722 39.45561464496367),39.455614644963674,-0.3668471915608722,16:12:07
524.0,81020.0,35,0,José Andreu Alabarta - Mariano de Cavia (524),"72,73",  Est.del Nord - 8 min.   Est.del Nord - 11 min.   Est.del Nord - 19 min.   Est.del Nord - 21 min.,"{""coordinates"": [-0.4037437337433508, 39.452580597064674], ""type"": ""Point""}","39.452580597064674, -0.4037437337433508",POINT (-0.4037437337433508 39.45258059706467),39.452580597064674,-0.4037437337433508,16:12:07
540.0,57960.0,2,0,Camí nou de Picanya - Tres Creus (540),"72,73,N5",  Sant Isidre - 5 min.   Sant Isidre - 9 min.   Sant Isidre - 18 min.   Sant Isidre - 21 min.,"{""coordinates"": [-0.4033659197447694, 39.45752170203241], ""type"": ""Point""}","39.45752170203241, -0.4033659197447694",POINT (-0.4033659197447694 39.45752170203241),39.45752170203241,-0.4033659197447694,16:12:07
552.0,59460.0,3,0,Pius XI - Manuel Simó (552),11,  Els Orriols - Próximo   Els Orriols - 17 min.,"{""coordinates"": [-0.39219459445835936, 39.45976676171187], ""type"": ""Point""}","39.45976676171187, -0.39219459445835936",POINT (-0.3921945944583594 39.45976676171187),39.45976676171187,-0.39219459445835936,16:12:07
595.0,69330.0,211,0,Sant Vicent Màrtir - Millars (595),"27,64,N6",  Benicalap - 3 min.   Mercat Central - 6 min.   Benicalap - 14 min.   Mercat Central - 20 min.,"{""coordinates"": [-0.3835770677247576, 39.45668920051585], ""type"": ""Point""}","39.45668920051585, -0.3835770677247576",POINT (-0.3835770677247576 39.45668920051585),39.45668920051585,-0.3835770677247576,16:12:07
609.0,44460.0,6,0,Malilla - Pianista Empar Iturbi (609),8,  Hosp. La Fe - 9 min.   Hosp. La Fe - 21 min.,"{""coordinates"": [-0.37829294982089084, 39.45430880131048], ""type"": ""Point""}","39.45430880131048, -0.37829294982089084",POINT (-0.3782929498208908 39.45430880131048),39.45430880131048,-0.37829294982089084,16:12:07
125.0,900.0,127,0,Blasco Ibáñez - Actor Enrique Rambal (125),"31,81,N1",  Est.del Nord - Próximo   Poeta Querol - 2 min.   Poeta Querol - 12 min.   Est.del Nord - 14 min.,"{""coordinates"": [-0.34248106950761237, 39.472942156142324], ""type"": ""Point""}","39.472942156142324, -0.34248106950761237",POINT (-0.3424810695076124 39.47294215614232),39.472942156142324,-0.34248106950761237,16:12:07
188.0,61410.0,108,0,Primat Reig - Campus Universitari (188),"10,90,98",  C. Benlloch - 3 min.   Sant Marcel.li - 5 min.   Est. Cabanyal - 5 min.   C. Benlloch - 9 min.   Sant Marcel.li - 17 min.   Est. Cabanyal - 20 min.,"{""coordinates"": [-0.358121499594735, 39.480124866070085], ""type"": ""Point""}","39.480124866070085, -0.358121499594735",POINT (-0.358121499594735 39.48012486607008),39.480124866070085,-0.358121499594735,16:12:07
224.0,33090.0,REIXA VIVERS,0,Vivers (224),"31,70,71,79,81,N2",  Est.del Nord - 2 min.   Poeta Querol - 3 min.   La Fontsanta - 3 min.   la Llum - 4 min.   Est. Autobusos - 5 min.   La Fontsanta - 11 min.   Est.del Nord - 13 min.   Poeta Querol - 13 min.   Est. Autobusos - 16 min.   la Llum - 18 min.,"{""coordinates"": [-0.3674069302010988, 39.47768294013996], ""type"": ""Point""}","39.47768294013996, -0.3674069302010988",POINT (-0.3674069302010988 39.47768294013996),39.47768294013996,-0.3674069302010988,16:12:07
238.0,53640.0,94,0,Dr. Peset Aleixandre - Joan XXIII (238),"60,89",  Est.del Nord - 3 min.   La Fe - 9 min.   La Fe - 15 min.   Est.del Nord - 16 min.,"{""coordinates"": [-0.38298267824901544, 39.49017873479733], ""type"": ""Point""}","39.49017873479733, -0.38298267824901544",POINT (-0.3829826782490154 39.49017873479733),39.49017873479733,-0.38298267824901544,16:12:07
249.0,62610.0,332,0,Constitució (parell) - Campaneta (249),"16,N2",  Vinalesa - 2 min.   Vinalesa - 8 min.,"{""coordinates"": [-0.3685295301640631, 39.50234324126192], ""type"": ""Point""}","39.50234324126192, -0.3685295301640631",POINT (-0.3685295301640631 39.50234324126192),39.50234324126192,-0.3685295301640631,16:12:07
307.0,12540.0,130,0,Burjassot - Mondúver (307),"28,N10",  C.Art.Faller - 4 min.   C.Art.Faller - 12 min.,"{""coordinates"": [-0.39029057372392895, 39.48948898187218], ""type"": ""Point""}","39.48948898187218, -0.39029057372392895",POINT (-0.3902905737239289 39.48948898187218),39.48948898187218,-0.39029057372392895,16:12:07
1503.0,70620.0,103,0,Aiora (1503),32,  Est.del Nord - 10 min.   Est.del Nord - 21 min.,"{""coordinates"": [-0.3426586788359749, 39.468244848596086], ""type"": ""Point""}","39.468244848596086, -0.3426586788359749",POINT (-0.3426586788359749 39.46824484859609),39.468244848596086,-0.3426586788359749,16:12:07
84.0,29190.0,183,0,Platja Les Arenes (84),32,  Est.del Nord - 9 min.   Est.del Nord - 20 min.,"{""coordinates"": [-0.32570026946414327, 39.46959614345472], ""type"": ""Point""}","39.46959614345472, -0.32570026946414327",POINT (-0.3257002694641433 39.46959614345472),39.46959614345472,-0.32570026946414327,16:12:07
1421.0,56340.0,53,0,Petxina - Torres   (1421),95,  La Marina - 3 min.   La Marina - 16 min.,"{""coordinates"": [-0.3993150049433377, 39.47412715433797], ""type"": ""Point""}","39.47412715433797, -0.3993150049433377",POINT (-0.3993150049433377 39.47412715433797),39.47412715433797,-0.3993150049433377,16:12:07
1386.0,71130.0,73,0,Centre de Salut Serreria (1386),"32,99,N9",  P. Congressos - 5 min.   Est.del Nord - 7 min.   Est.del Nord - 17 min.   P. Congressos - 19 min.,"{""coordinates"": [-0.33509967372266414, 39.46812286917924], ""type"": ""Point""}","39.46812286917924, -0.33509967372266414",POINT (-0.3350996737226641 39.46812286917924),39.46812286917924,-0.33509967372266414,16:12:07
1223.0,73920.0,8 (CARRIL BUS),0,Hospital General - Urgències (1223),"71,99",  La Malva-rosa - 4 min.   Universitats - 14 min.   La Malva-rosa - 16 min.   Universitats - 23 min.,"{""coordinates"": [-0.4063365712386262, 39.4669755785561], ""type"": ""Point""}","39.4669755785561, -0.4063365712386262",POINT (-0.4063365712386262 39.4669755785561),39.4669755785561,-0.4063365712386262,16:12:07
1651.0,35580.0,12 ACCS,0,Hernández Lázaro - Centre  Comercial (1651),67,  Nou Campanar - Próximo   Nou Campanar - 17 min.,"{""coordinates"": [-0.4033296242092565, 39.47678405789083], ""type"": ""Point""}","39.47678405789083, -0.4033296242092565",POINT (-0.4033296242092565 39.47678405789083),39.47678405789083,-0.4033296242092565,16:12:07
1658.0,81577.0,20 (ACCÉS),0,la Safor - Mestre Rodrigo (1658),67,  Est.del Nord - 14 min.   Est.del Nord - 30 min.,"{""coordinates"": [-0.4044280495467205, 39.48828162784155], ""type"": ""Point""}","39.48828162784155, -0.4044280495467205",POINT (-0.4044280495467205 39.48828162784155),39.48828162784155,-0.4044280495467205,16:12:07
1599.0,37470.0,32 (DAVANT),0,Illes Canàries - Eduard Boscà (1599),"4,92,N8",  Poeta Querol - 6 min.   Poeta Querol - 9 min.   Campanar - 12 min.   Campanar - 24 min.,"{""coordinates"": [-0.3562548100485752, 39.466414186413026], ""type"": ""Point""}","39.466414186413026, -0.3562548100485752",POINT (-0.3562548100485752 39.46641418641303),39.466414186413026,-0.3562548100485752,16:12:07
1741.0,59490.0,S/N (JARDÍ),0,Campanar (1741),"62,64,92,99,N3",  Est.del Nord - Próximo   La Malva-rosa - 3 min.   Hosp. La Fe - 3 min.   La Malva-rosa - 6 min.   La Malva-rosa - 10 min.   Hosp. La Fe - 10 min.   Est.del Nord - 11 min.   La Malva-rosa - 17 min.,"{""coordinates"": [-0.3948203908730968, 39.48347885130629], ""type"": ""Point""}","39.48347885130629, -0.3948203908730968",POINT (-0.3948203908730968 39.48347885130629),39.48347885130629,-0.3948203908730968,16:12:07
1761.0,58710.0,TORRE FRANÇA,0,Albereda - L'Hemisfèric (1761),94,  Campanar - 3 min.   Campanar - 21 min.,"{""coordinates"": [-0.3525943528131834, 39.45952164732302], ""type"": ""Point""}","39.45952164732302, -0.3525943528131834",POINT (-0.3525943528131834 39.45952164732302),39.45952164732302,-0.3525943528131834,16:12:07
1757.0,71130.0,35,0,Marítim - Serradora (1757),"99,N9",  P. Congressos - Próximo   P. Congressos - 7 min.,"{""coordinates"": [-0.3361835917262771, 39.464574194091476], ""type"": ""Point""}","39.464574194091476, -0.3361835917262771",POINT (-0.3361835917262771 39.46457419409148),39.464574194091476,-0.3361835917262771,16:12:07
1749.0,43080.0,S/N,0,Lluís Peixó - Comte Melito (1749),"98,99",  La Malva-rosa - 5 min.   Av. Cid - 16 min.   La Malva-rosa - 17 min.   Av. Cid - 31 min.,"{""coordinates"": [-0.3334480980066394, 39.47514485055597], ""type"": ""Point""}","39.47514485055597, -0.3334480980066394",POINT (-0.3334480980066394 39.47514485055597),39.47514485055597,-0.3334480980066394,16:12:07
1772.0,,PAR,0,la Murta (parell) - Cementeri (1772),"14,9",  Est.del Nord - 6 min.   Est.del Nord - 16 min.   Cast/La Punta - 35 min.,"{""coordinates"": [-0.37819579526237806, 39.42504644644263], ""type"": ""Point""}","39.42504644644263, -0.37819579526237806",POINT (-0.3781957952623781 39.42504644644263),39.42504644644263,-0.37819579526237806,16:12:07
1809.0,63780.0,31,0,Reus (1809),"98,N10",  Av. Cid - 2 min.   Av. Cid - 18 min.,"{""coordinates"": [-0.3800305451893264, 39.48577524587978], ""type"": ""Point""}","39.48577524587978, -0.3800305451893264",POINT (-0.3800305451893264 39.48577524587978),39.48577524587978,-0.3800305451893264,16:12:07
1844.0,25980.0,24 (DAVANT),0,Centre de Salut Arquitecto Tolsà (1844),12,  C.Art.Faller - 17 min.   C.Art.Faller - 33 min.,"{""coordinates"": [-0.36827620022329854, 39.492938374709304], ""type"": ""Point""}","39.492938374709304, -0.36827620022329854",POINT (-0.3682762002232985 39.4929383747093),39.492938374709304,-0.36827620022329854,16:12:07
1866.0,6390.0,81 (DAVANT),0,Arxiduc Carles - Fontanars dels Alforins (1866),72,  Sant Isidre - 6 min.   Sant Isidre - 18 min.,"{""coordinates"": [-0.3977026283920779, 39.46255045177929], ""type"": ""Point""}","39.46255045177929, -0.3977026283920779",POINT (-0.3977026283920779 39.46255045177929),39.46255045177929,-0.3977026283920779,16:12:07
1902.0,17610.0,S/N (JARDÍ),0,Catalunya - Guardia Civil (1902),"93,98",  Av. Cid - 4 min.   Av. Cid - 7 min.   Av. Cid - 12 min.   Av. Cid - 25 min.,"{""coordinates"": [-0.3542697867591446, 39.47969835044653], ""type"": ""Point""}","39.47969835044653, -0.3542697867591446",POINT (-0.3542697867591446 39.47969835044653),39.47969835044653,-0.3542697867591446,16:12:07
1930.0,32790.0,131,0,Gaspar Aguilar (imparell) - Dr.Tomas Sala (1930),9,  Est.del Nord - Próximo   Est.del Nord - 5 min.,"{""coordinates"": [-0.394329476963075, 39.45029128277088], ""type"": ""Point""}","39.45029128277088, -0.394329476963075",POINT (-0.394329476963075 39.45029128277088),39.45029128277088,-0.394329476963075,16:12:07
1959.0,11400.0,14,0,Blanqueria - Pare d' Òrfens (1959),"28,95,C1",  Cntr.Històric - Próximo   Est.del Nord - 2 min.   Cntr.Històric - 6 min.   Est.del Nord - 9 min.   La Marina - 12 min.   La Marina - 26 min.   C.Ciències - 60 min.,"{""coordinates"": [-0.3777590314775099, 39.48037510519851], ""type"": ""Point""}","39.48037510519851, -0.3777590314775099",POINT (-0.3777590314775099 39.48037510519851),39.48037510519851,-0.3777590314775099,16:12:07
1775.0,58710.0,32 (DAVANT),0,Palau de la Música  (1775),94,  Av. França - 9 min.   Av. França - 26 min.,"{""coordinates"": [-0.36047062722618045, 39.46725379907846], ""type"": ""Point""}","39.46725379907846, -0.36047062722618045",POINT (-0.3604706272261805 39.46725379907846),39.46725379907846,-0.36047062722618045,16:12:07
1785.0,74400.0,8,0,Uruguai (parell) - Jeroni Munyós (1785),10,  Sant Marcel.li - 4 min.   Sant Marcel.li - 18 min.,"{""coordinates"": [-0.3869711465016121, 39.45831072642336], ""type"": ""Point""}","39.45831072642336, -0.3869711465016121",POINT (-0.3869711465016121 39.45831072642336),39.45831072642336,-0.3869711465016121,16:12:07
1819.0,7590.0,8,0,Ausiàs March - Manuel Sanchis Guarner (1819),"8,N7",  Hosp. La Fe - 5 min.   Hosp. La Fe - 18 min.,"{""coordinates"": [-0.375160852570909, 39.455606266600654], ""type"": ""Point""}","39.455606266600654, -0.375160852570909",POINT (-0.375160852570909 39.45560626660065),39.455606266600654,-0.375160852570909,16:12:07
1828.0,33030.0,17 ACC,0,General Avilés - Miguel Servet (imparell) (1828),"64,94",  Benicalap - 7 min.   Av. França - 7 min.   Benicalap - 20 min.   Av. França - 23 min.,"{""coordinates"": [-0.3926378620536511, 39.48718340778759], ""type"": ""Point""}","39.48718340778759, -0.3926378620536511",POINT (-0.3926378620536511 39.48718340778759),39.48718340778759,-0.3926378620536511,16:12:07
1841.0,74650.0,4,0,Valladolid - Vinaròs (1841),"12,70",  La Fontsanta - 5 min.   Pl. America - 11 min.   La Fontsanta - 19 min.   Pl. America - 25 min.,"{""coordinates"": [-0.36246257648302826, 39.48957374405483], ""type"": ""Point""}","39.48957374405483, -0.36246257648302826",POINT (-0.3624625764830283 39.48957374405483),39.48957374405483,-0.36246257648302826,16:12:07
1861.0,62610.0,182,0,Constitució - Reig Genovés (1861),"16,N2",  Vinalesa - 4 min.   Vinalesa - 16 min.,"{""coordinates"": [-0.3731585270964886, 39.49327106502905], ""type"": ""Point""}","39.49327106502905, -0.3731585270964886",POINT (-0.3731585270964886 39.49327106502905),39.49327106502905,-0.3731585270964886,16:12:07
1646.0,59610.0,77 (DAVANT),0,la Plata - Músic Òscar Esplá (1646),"14,18",  Est.del Nord - 9 min.   Universitats - 17 min.   Est.del Nord - 21 min.   Universitats - 37 min.,"{""coordinates"": [-0.3627421029142697, 39.45678336536221], ""type"": ""Point""}","39.45678336536221, -0.3627421029142697",POINT (-0.3627421029142697 39.45678336536221),39.45678336536221,-0.3627421029142697,16:12:07
